postcode,area_name,latitude,longitude,state
5413,Saddleworth,-33.93,138.94,SA
5413,Steelton,-33.93,138.94,SA
5413,Tarnma,-33.93,138.94,SA
5413,Tothill Belt,-33.93,138.94,SA
5413,Tothill Creek,-33.93,138.94,SA
5413,Waterloo,-33.93,138.94,SA
5256,Clayton Bay,-35.5,138.93,SA
5256,Milang,-35.5,138.93,SA
5256,Nurragi,-35.5,138.93,SA
5256,Point Sturt,-35.5,138.93,SA
5256,Tolderol,-35.5,138.93,SA
5360,Greenock,-34.46,138.93,SA
5360,Nain,-34.46,138.93,SA
5373,Allendale North,-34.3,138.92,SA
5373,Bagot Well,-34.3,138.92,SA
5373,Bethel,-34.3,138.92,SA
5373,Fords,-34.3,138.92,SA
5373,Hamilton,-34.3,138.92,SA
5373,Kapunda,-34.3,138.92,SA
5373,Koonunga,-34.3,138.92,SA
5373,St Johns,-34.3,138.92,SA
5351,Altona,-34.6,138.91,SA
5351,Barossa Goldfields,-34.6,138.91,SA
5351,Cockatoo Valley,-34.6,138.91,SA
5351,Lyndoch,-34.6,138.91,SA
5351,Mount Crawford,-34.6,138.91,SA
5351,Pewsey Vale,-34.6,138.91,SA
5351,Williamstown,-34.6,138.91,SA
5233,Forreston,-34.8,138.9,SA
5233,Gumeracha,-34.8,138.9,SA
5233,Warren,-34.8,138.9,SA
5244,Charleston,-34.92,138.9,SA
5244,Harrogate,-34.92,138.9,SA
5244,Inverbrackie,-34.92,138.9,SA
5244,Mount Torrens,-34.92,138.9,SA
5244,Woodside,-34.92,138.9,SA
5251,Bugle Ranges,-35.13,138.89,SA
5251,Mount Barker,-35.13,138.89,SA
5251,Mount Barker Junction,-35.13,138.89,SA
5251,Mount Barker Springs,-35.13,138.89,SA
5251,Mount Barker Summit,-35.13,138.89,SA
5251,Wistow,-35.13,138.89,SA
5250,Blakiston,-35.04,138.88,SA
5250,Littlehampton,-35.04,138.88,SA
5250,Totness,-35.04,138.88,SA
5355,Daveyston,-34.47,138.88,SA
5355,Ebenezer,-34.47,138.88,SA
5355,Light Pass,-34.47,138.88,SA
5355,Marananga,-34.47,138.88,SA
5355,Moppa,-34.47,138.88,SA
5355,Nuriootpa,-34.47,138.88,SA
5355,Seppeltsfield,-34.47,138.88,SA
5355,Stockwell,-34.47,138.88,SA
5232,Cudlee Creek,-34.86,138.86,SA
5241,Lobethal,-34.91,138.85,SA
5350,Rosedale,-34.55,138.85,SA
5350,Sandy Creek,-34.55,138.85,SA
5243,Oakbank,-34.99,138.84,SA
5231,Chain Of Ponds,-34.82,138.83,SA
5231,Kersbrook,-34.82,138.83,SA
5231,Millbrook,-34.82,138.83,SA
5240,Lenswood,-34.92,138.83,SA
5242,Balhannah,-34.99,138.83,SA
5245,Hahndorf,-35.03,138.81,SA
5245,Paechtown,-35.03,138.81,SA
5245,Verdun,-35.03,138.81,SA
5372,Freeling,-34.45,138.81,SA
5139,Forest Range,-34.93,138.8,SA
5414,Manoora,-33.98,138.79,SA
5416,Farrell Flat,-33.83,138.79,SA
5416,Porter Lagoon,-33.83,138.79,SA
5153,Biggs Flat,-35.07,138.78,SA
5153,Bradbury,-35.07,138.78,SA
5153,Chapel Hill,-35.07,138.78,SA
5153,Echunga,-35.07,138.78,SA
5153,Flaxley,-35.07,138.78,SA
5153,Green Hills Range,-35.07,138.78,SA
5153,Heathfield,-35.07,138.78,SA
5153,Ironbank,-35.07,138.78,SA
5153,Jupiter Creek,-35.07,138.78,SA
5153,Longwood,-35.07,138.78,SA
5153,Macclesfield,-35.07,138.78,SA
5153,Mylor,-35.07,138.78,SA
5153,Scott Creek,-35.07,138.78,SA
5118,Bibaringa,-34.64,138.77,SA
5118,Buchfelde,-34.64,138.77,SA
5118,Concordia,-34.64,138.77,SA
5118,Gawler,-34.64,138.77,SA
5118,Gawler Belt,-34.64,138.77,SA
5118,Gawler East,-34.64,138.77,SA
5118,Gawler River,-34.64,138.77,SA
5118,Gawler South,-34.64,138.77,SA
5118,Gawler West,-34.64,138.77,SA
5118,Hewett,-34.64,138.77,SA
5118,Kalbeeba,-34.64,138.77,SA
5118,Kangaroo Flat,-34.64,138.77,SA
5118,Kingsford,-34.64,138.77,SA
5118,Reid,-34.64,138.77,SA
5118,Ward Belt,-34.64,138.77,SA
5118,Willaston,-34.64,138.77,SA
5132,Paracombe,-34.85,138.77,SA
5133,Inglewood,-34.82,138.77,SA
5134,Cherryville,-34.91,138.77,SA
5134,Montacute,-34.91,138.77,SA
5157,Ashbourne,-35.28,138.77,SA
5157,Bull Creek,-35.28,138.77,SA
5157,Cherry Gardens,-35.28,138.77,SA
5157,Clarendon,-35.28,138.77,SA
5157,Coromandel East,-35.28,138.77,SA
5157,Dorset Vale,-35.28,138.77,SA
5157,Kangarilla,-35.28,138.77,SA
5157,Mcharg Creek,-35.28,138.77,SA
5214,Currency Creek,-35.45,138.77,SA
5214,Goolwa,-35.45,138.77,SA
5214,Goolwa Beach,-35.45,138.77,SA
5214,Goolwa North,-35.45,138.77,SA
5214,Goolwa South,-35.45,138.77,SA
5214,Hindmarsh Island,-35.45,138.77,SA
5214,Mosquito Hill,-35.45,138.77,SA
5214,Mundoo Island,-35.45,138.77,SA
5410,Linwood,-34.36,138.77,SA
5410,Stockport,-34.36,138.77,SA
5131,Houghton,-34.83,138.76,SA
5131,Lower Hermitage,-34.83,138.76,SA
5131,Upper Hermitage,-34.83,138.76,SA
5138,Basket Range,-34.95,138.76,SA
5155,Bridgewater,-35.01,138.76,SA
5155,Mount George,-35.01,138.76,SA
5273,Avenue Range,-34.8,138.76,SA
5419,Canowie,-33.39,138.76,SA
5419,Hallett,-33.39,138.76,SA
5419,Mount Bryan East,-33.39,138.76,SA
5419,Pine Creek,-33.39,138.76,SA
5419,Ulooloo,-33.39,138.76,SA
5419,Willalo,-33.39,138.76,SA
5419,Wonna,-33.39,138.76,SA
5420,Canowie Belt,-33.18,138.76,SA
5420,Whyte Yarcowie,-33.18,138.76,SA
5144,Carey Gully,-34.97,138.75,SA
5371,Morn Hill,-34.41,138.75,SA
5371,Roseworthy,-34.41,138.75,SA
5371,Shea-Oak Log,-34.41,138.75,SA
5371,Templers,-34.41,138.75,SA
5493,Yongala,-33.03,138.75,SA
5137,Ashton,-34.94,138.74,SA
5137,Marble Hill,-34.94,138.74,SA
5142,Uraidla,-34.96,138.74,SA
5412,Navan,-34.22,138.74,SA
5412,Rhynie,-34.22,138.74,SA
5412,Riverton,-34.22,138.74,SA
5412,Woolshed Flat,-34.22,138.74,SA
5116,Evanston,-34.62,138.73,SA
5116,Evanston Gardens,-34.62,138.73,SA
5116,Evanston Park,-34.62,138.73,SA
5116,Evanston South,-34.62,138.73,SA
5116,Hillier,-34.62,138.73,SA
5154,Aldgate,-35.01,138.73,SA
5411,Giles Corner,-34.22,138.73,SA
5411,Tarlee,-34.22,138.73,SA
5091,Banksia Park,-34.81,138.72,SA
5091,Tea Tree Gully,-34.81,138.72,SA
5091,Vista,-34.81,138.72,SA
5126,Fairview Park,-34.8,138.72,SA
5126,Surrey Downs,-34.8,138.72,SA
5126,Yatala Vale,-34.8,138.72,SA
5136,Norton Summit,-34.92,138.72,SA
5415,Mintaro,-33.92,138.72,SA
5415,Stanley,-33.92,138.72,SA
5141,Horsnell Gully,-34.94,138.71,SA
5141,Summertown,-34.94,138.71,SA
5201,Blackfellows Creek,-35.25,138.71,SA
5201,Meadows,-35.25,138.71,SA
5201,Paris Creek,-35.25,138.71,SA
5201,Prospect Hill,-35.25,138.71,SA
5213,Middleton,-35.51,138.71,SA
5432,Belton,-32.23,138.71,SA
5432,Carrieton,-32.23,138.71,SA
5432,Cradock,-32.23,138.71,SA
5432,Moockra,-32.23,138.71,SA
5432,Yanyarrie,-32.23,138.71,SA
5076,Athelstone,-34.87,138.7,SA
5076,Castambul,-34.87,138.7,SA
5089,Highbury,-34.85,138.7,SA
5097,Redwood Park,-34.82,138.7,SA
5097,Ridgehaven,-34.82,138.7,SA
5097,St Agnes,-34.82,138.7,SA
5115,Kudla,-34.64,138.7,SA
5115,Munno Para,-34.64,138.7,SA
5115,Munno Para Downs,-34.64,138.7,SA
5115,Munno Para West,-34.64,138.7,SA
5125,Golden Grove,-34.79,138.7,SA
5125,Golden Grove Village,-34.79,138.7,SA
5125,Greenwith,-34.79,138.7,SA
5140,Greenhill,-34.95,138.7,SA
5152,Cleland,-34.97,138.7,SA
5152,Crafers,-34.97,138.7,SA
5152,Crafers West,-34.97,138.7,SA
5152,Mount Lofty,-34.97,138.7,SA
5152,Stirling,-34.97,138.7,SA
5400,Magdalla,-34.43,138.7,SA
5400,Pinkerton Plains,-34.43,138.7,SA
5400,Wasleys,-34.43,138.7,SA
5400,Woolsheds,-34.43,138.7,SA
5092,Modbury,-34.83,138.69,SA
5092,Modbury Heights,-34.83,138.69,SA
5092,Modbury North,-34.83,138.69,SA
5092,Modbury North DC,-34.83,138.69,SA
5127,Wynn Vale,-34.8,138.69,SA
5072,Auldana,-34.92,138.68,SA
5072,Magill,-34.92,138.68,SA
5072,Magill North,-34.92,138.68,SA
5072,Magill South,-34.92,138.68,SA
5072,Rosslyn Park,-34.92,138.68,SA
5072,Skye,-34.92,138.68,SA
5072,Teringie,-34.92,138.68,SA
5072,Woodforde,-34.92,138.68,SA
5075,Dernancourt,-34.86,138.68,SA
5075,Paradise,-34.86,138.68,SA
5156,Upper Sturt,-35.02,138.68,SA
5246,Woodhouse,-34.93,138.68,SA
5451,Auburn,-34.03,138.68,SA
5451,Undalya,-34.03,138.68,SA
5093,Para Vista,-34.83,138.67,SA
5093,Valley View,-34.83,138.67,SA
5096,Gulfview Heights,-34.79,138.67,SA
5096,Para Hills,-34.79,138.67,SA
5096,Para Hills West,-34.79,138.67,SA
5112,Elizabeth,-34.71,138.67,SA
5112,Elizabeth East,-34.71,138.67,SA
5112,Elizabeth Grove,-34.71,138.67,SA
5112,Elizabeth South,-34.71,138.67,SA
5112,Elizabeth Vale,-34.71,138.67,SA
5112,Hillbank,-34.71,138.67,SA
5113,Davoren Park,-34.7,138.67,SA
5113,Davoren Park North,-34.7,138.67,SA
5113,Davoren Park South,-34.7,138.67,SA
5113,Elizabeth Downs,-34.7,138.67,SA
5113,Elizabeth North,-34.7,138.67,SA
5113,Elizabeth Park,-34.7,138.67,SA
5113,Elizabeth West,-34.7,138.67,SA
5113,Elizabeth West DC,-34.7,138.67,SA
5114,Andrews Farm,-34.67,138.67,SA
5114,Blakeview,-34.67,138.67,SA
5114,Craigmore,-34.67,138.67,SA
5114,Gould Creek,-34.67,138.67,SA
5114,Humbug Scrub,-34.67,138.67,SA
5114,One Tree Hill,-34.67,138.67,SA
5114,Sampson Flat,-34.67,138.67,SA
5114,Smithfield,-34.67,138.67,SA
5114,Smithfield Plains,-34.67,138.67,SA
5114,Smithfield West,-34.67,138.67,SA
5114,Uleybury,-34.67,138.67,SA
5114,Yattalunga,-34.67,138.67,SA
5150,Eagle On The Hill,-34.98,138.67,SA
5150,Leawood Gardens,-34.98,138.67,SA
5212,Port Elliot,-35.53,138.67,SA
5066,Beaumont,-34.95,138.66,SA
5066,Burnside,-34.95,138.66,SA
5066,Erindale,-34.95,138.66,SA
5066,Hazelwood Park,-34.95,138.66,SA
5066,Stonyfell,-34.95,138.66,SA
5066,Waterfall Gully,-34.95,138.66,SA
5066,Wattle Park,-34.95,138.66,SA
5073,Hectorville,-34.89,138.66,SA
5073,Rostrevor,-34.89,138.66,SA
5073,Tranmere,-34.89,138.66,SA
5073,Tranmere North,-34.89,138.66,SA
5074,Campbelltown,-34.88,138.66,SA
5074,Newton,-34.88,138.66,SA
5086,Gilles Plains,-34.86,138.66,SA
5086,Greenacres,-34.86,138.66,SA
5086,Hampstead Gardens,-34.86,138.66,SA
5086,Hillcrest,-34.86,138.66,SA
5086,Manningham,-34.86,138.66,SA
5086,Oakden,-34.86,138.66,SA
5088,Holden Hill,-34.86,138.66,SA
5109,Brahma Lodge,-34.77,138.66,SA
5109,Salisbury East,-34.77,138.66,SA
5109,Salisbury East Northbri Ave,-34.77,138.66,SA
5109,Salisbury Heights,-34.77,138.66,SA
5109,Salisbury Park,-34.77,138.66,SA
5109,Salisbury Plain,-34.77,138.66,SA
5062,Brown Hill Creek,-34.99,138.65,SA
5062,Clapham,-34.99,138.65,SA
5062,Hawthorn,-34.99,138.65,SA
5062,Kingswood,-34.99,138.65,SA
5062,Lower Mitcham,-34.99,138.65,SA
5062,Lynton,-34.99,138.65,SA
5062,Mitcham,-34.99,138.65,SA
5062,Mitcham Shopping Centre,-34.99,138.65,SA
5062,Netherby,-34.99,138.65,SA
5062,Springfield,-34.99,138.65,SA
5062,Torrens Park,-34.99,138.65,SA
5068,Heathpool,-34.93,138.65,SA
5068,Kensington,-34.93,138.65,SA
5068,Kensington Gardens,-34.93,138.65,SA
5068,Kensington Park,-34.93,138.65,SA
5068,Leabrook,-34.93,138.65,SA
5068,Marryatville,-34.93,138.65,SA
5068,St Morris,-34.93,138.65,SA
5068,Trinity Gardens,-34.93,138.65,SA
5098,Ingle Farm,-34.83,138.65,SA
5098,Walkley Heights,-34.83,138.65,SA
5452,Leasingham,-33.98,138.65,SA
5452,Watervale,-33.98,138.65,SA
5455,Hilltown,-33.71,138.65,SA
5491,Belalie East,-33.27,138.65,SA
5491,Belalie North,-33.27,138.65,SA
5491,Bundaleer Gardens,-33.27,138.65,SA
5491,Bundaleer North,-33.27,138.65,SA
5491,Hornsdale,-33.27,138.65,SA
5491,Jamestown,-33.27,138.65,SA
5491,West Bundaleer,-33.27,138.65,SA
5064,Glen Osmond,-34.96,138.64,SA
5064,Glenunga,-34.96,138.64,SA
5064,Mount Osmond,-34.96,138.64,SA
5064,Myrtle Bank,-34.96,138.64,SA
5064,St Georges,-34.96,138.64,SA
5064,Urrbrae,-34.96,138.64,SA
5067,Beulah Park,-34.92,138.64,SA
5067,Kent Town,-34.92,138.64,SA
5067,Norwood,-34.92,138.64,SA
5067,Norwood South,-34.92,138.64,SA
5067,Rose Park,-34.92,138.64,SA
5070,Felixstow,-34.89,138.64,SA
5070,Firle,-34.89,138.64,SA
5070,Glynde,-34.89,138.64,SA
5070,Glynde DC,-34.89,138.64,SA
5070,Glynde Plaza,-34.89,138.64,SA
5070,Joslin,-34.89,138.64,SA
5070,Marden,-34.89,138.64,SA
5070,Payneham,-34.89,138.64,SA
5070,Payneham South,-34.89,138.64,SA
5070,Royston Park,-34.89,138.64,SA
5087,Klemzig,-34.88,138.64,SA
5087,Windsor Gardens,-34.88,138.64,SA
5106,Parafield,-34.79,138.64,SA
5106,Parafield Airport,-34.79,138.64,SA
5106,Salisbury South,-34.79,138.64,SA
5106,Salisbury South BC,-34.79,138.64,SA
5106,Salisbury South DC,-34.79,138.64,SA
5117,Angle Vale,-34.64,138.64,SA
5121,Macdonald Park,-34.66,138.64,SA
5121,Penfield,-34.66,138.64,SA
5121,Penfield Gardens,-34.66,138.64,SA
5065,Dulwich,-34.94,138.63,SA
5065,Glenside,-34.94,138.63,SA
5065,Linden Park,-34.94,138.63,SA
5065,Toorak Gardens,-34.94,138.63,SA
5065,Tusmore,-34.94,138.63,SA
5111,Edinburgh,-34.71,138.63,SA
5172,Dingabledinga,-35.27,138.63,SA
5172,Hope Forest,-35.27,138.63,SA
5172,Kuitpo,-35.27,138.63,SA
5172,Kuitpo Colony,-35.27,138.63,SA
5172,Kyeema,-35.27,138.63,SA
5172,Montarra,-35.27,138.63,SA
5172,Pages Flat,-35.27,138.63,SA
5172,The Range,-35.27,138.63,SA
5172,Whites Valley,-35.27,138.63,SA
5172,Willunga,-35.27,138.63,SA
5172,Willunga Hill,-35.27,138.63,SA
5172,Willunga South,-35.27,138.63,SA
5172,Yundi,-35.27,138.63,SA
5401,Alma,-34.27,138.63,SA
5401,Hamley Bridge,-34.27,138.63,SA
5401,Salter Springs,-34.27,138.63,SA
5454,Andrews,-33.6,138.63,SA
5454,Broughton River Valley,-33.6,138.63,SA
5454,Euromina,-33.6,138.63,SA
5454,Hacklins Corner,-33.6,138.63,SA
5454,Mayfield,-33.6,138.63,SA
5454,Spalding,-33.6,138.63,SA
5454,Washpool,-33.6,138.63,SA
5051,Blackwood,-35.02,138.62,SA
5051,Coromandel Valley,-35.02,138.62,SA
5051,Craigburn Farm,-35.02,138.62,SA
5051,Hawthorndene,-35.02,138.62,SA
5052,Belair,-35,138.62,SA
5052,Glenalta,-35,138.62,SA
5063,Eastwood,-34.94,138.62,SA
5063,Frewville,-34.94,138.62,SA
5063,Fullarton,-34.94,138.62,SA
5063,Highgate,-34.94,138.62,SA
5063,Parkside,-34.94,138.62,SA
5069,College Park,-34.91,138.62,SA
5069,Evandale,-34.91,138.62,SA
5069,Hackney,-34.91,138.62,SA
5069,Maylands,-34.91,138.62,SA
5069,St Peters,-34.91,138.62,SA
5069,Stepney,-34.91,138.62,SA
5071,Kent Town,-34.92,138.62,SA
5071,Kent Town DC,-34.92,138.62,SA
5081,Collinswood,-34.88,138.62,SA
5081,Gilberton,-34.88,138.62,SA
5081,Medindie,-34.88,138.62,SA
5081,Medindie Gardens,-34.88,138.62,SA
5081,Vale Park,-34.88,138.62,SA
5081,Walkerville,-34.88,138.62,SA
5085,Clearview,-34.86,138.62,SA
5085,Enfield,-34.86,138.62,SA
5085,Enfield Plaza,-34.86,138.62,SA
5085,Northfield,-34.86,138.62,SA
5085,Northgate,-34.86,138.62,SA
5095,Mawson Lakes,-34.82,138.62,SA
5095,Pooraka,-34.82,138.62,SA
5210,Mount Compass,-35.35,138.62,SA
5210,Mount Magnificent,-35.35,138.62,SA
5210,Nangkita,-35.35,138.62,SA
5061,Hyde Park,-34.96,138.61,SA
5061,Malvern,-34.96,138.61,SA
5061,Unley,-34.96,138.61,SA
5061,Unley BC,-34.96,138.61,SA
5061,Unley DC,-34.96,138.61,SA
5061,Unley Park,-34.96,138.61,SA
5083,Broadview,-34.87,138.61,SA
5083,Nailsworth,-34.87,138.61,SA
5083,Sefton Park,-34.87,138.61,SA
5108,Paralowie,-34.76,138.61,SA
5108,Salisbury,-34.76,138.61,SA
5108,Salisbury Downs,-34.76,138.61,SA
5108,Salisbury North,-34.76,138.61,SA
5108,Salisbury North Whites Road,-34.76,138.61,SA
5502,Fischer,-34.49,138.61,SA
5502,Grace Plains,-34.49,138.61,SA
5502,Korunye,-34.49,138.61,SA
5502,Mallala,-34.49,138.61,SA
5502,Redbanks,-34.49,138.61,SA
5502,Reeves Plains,-34.49,138.61,SA
5000,Adelaide,-34.93,138.6,SA
5000,Adelaide BC,-34.93,138.6,SA
5000,City West Campus,-34.93,138.6,SA
5000,Halifax Street,-34.93,138.6,SA
5000,Hutt Street,-34.93,138.6,SA
5000,Parliament House,-34.93,138.6,SA
5000,Rundle Mall,-34.93,138.6,SA
5000,Station Arcade,-34.93,138.6,SA
5000,Sturt Street,-34.93,138.6,SA
5005,Adelaide University,-34.92,138.6,SA
5005,The University Of Adelaide,-34.92,138.6,SA
5005,University Of Adelaide,-34.92,138.6,SA
5006,North Adelaide,-34.92,138.6,SA
5006,North Adelaide Melbourne St,-34.92,138.6,SA
5084,Blair Athol,-34.86,138.6,SA
5084,Blair Athol West,-34.86,138.6,SA
5084,Kilburn,-34.86,138.6,SA
5084,Kilburn North,-34.86,138.6,SA
5094,Cavan,-34.83,138.6,SA
5094,Dry Creek,-34.83,138.6,SA
5094,Gepps Cross,-34.83,138.6,SA
5107,Green Fields,-34.79,138.6,SA
5107,Parafield Gardens,-34.79,138.6,SA
5034,Clarence Park,-34.96,138.59,SA
5034,Goodwood,-34.96,138.59,SA
5034,Kings Park,-34.96,138.59,SA
5034,Millswood,-34.96,138.59,SA
5034,Wayville,-34.96,138.59,SA
5041,Colonel Light Gardens,-34.98,138.59,SA
5041,Cumberland Park,-34.98,138.59,SA
5041,Daw Park,-34.98,138.59,SA
5041,Panorama,-34.98,138.59,SA
5041,Westbourne Park,-34.98,138.59,SA
5050,Bellevue Heights,-35.03,138.59,SA
5050,Eden Hills,-35.03,138.59,SA
5082,Fitzroy,-34.9,138.59,SA
5082,Ovingham,-34.9,138.59,SA
5082,Prospect,-34.9,138.59,SA
5082,Prospect East,-34.9,138.59,SA
5082,Prospect West,-34.9,138.59,SA
5082,Thorngate,-34.9,138.59,SA
5110,Bolivar,-34.77,138.59,SA
5110,Burton,-34.77,138.59,SA
5110,Direk,-34.77,138.59,SA
5110,Globe Derby Park,-34.77,138.59,SA
5110,St Kilda,-34.77,138.59,SA
5110,Waterloo Corner,-34.77,138.59,SA
5159,Aberfoyle Park,-35.08,138.59,SA
5159,Chandlers Hill,-35.08,138.59,SA
5159,Flagstaff Hill,-35.08,138.59,SA
5159,Happy Valley,-35.08,138.59,SA
5171,Blewitt Springs,-35.16,138.59,SA
5171,Mclaren Flat,-35.16,138.59,SA
5171,Mclaren Vale,-35.16,138.59,SA
5171,Pedler Creek,-35.16,138.59,SA
5171,Tatachilla,-35.16,138.59,SA
5460,Barabba,-34.35,138.59,SA
5460,Owen,-34.35,138.59,SA
5460,Pinery,-34.35,138.59,SA
5460,Stockyard Creek,-34.35,138.59,SA
5007,Bowden,-34.9,138.58,SA
5007,Brompton,-34.9,138.58,SA
5007,Hindmarsh,-34.9,138.58,SA
5007,Welland,-34.9,138.58,SA
5007,West Hindmarsh,-34.9,138.58,SA
5039,Clarence Gardens,-34.97,138.58,SA
5039,Edwardstown,-34.97,138.58,SA
5039,Melrose Park,-34.97,138.58,SA
5039,Melrose Park DC,-34.97,138.58,SA
5453,Armagh,-33.84,138.58,SA
5453,Barinia,-33.84,138.58,SA
5453,Benbournie,-33.84,138.58,SA
5453,Boconnoc Park,-33.84,138.58,SA
5453,Clare,-33.84,138.58,SA
5453,Emu Flat,-33.84,138.58,SA
5453,Gillentown,-33.84,138.58,SA
5453,Hill River,-33.84,138.58,SA
5453,Hoyleton,-33.84,138.58,SA
5453,Kybunga,-33.84,138.58,SA
5453,Penwortham,-33.84,138.58,SA
5453,Polish Hill River,-33.84,138.58,SA
5453,Sevenhill,-33.84,138.58,SA
5453,Spring Farm,-33.84,138.58,SA
5453,Spring Gully,-33.84,138.58,SA
5453,Stanley Flat,-33.84,138.58,SA
5035,Ashford,-34.95,138.57,SA
5035,Black Forest,-34.95,138.57,SA
5035,Everard Park,-34.95,138.57,SA
5035,Forestville,-34.95,138.57,SA
5035,Keswick,-34.95,138.57,SA
5035,Keswick Terminal,-34.95,138.57,SA
5037,Glandore,-34.96,138.57,SA
5037,Kurralta Park,-34.96,138.57,SA
5037,Netley,-34.96,138.57,SA
5037,North Plympton,-34.96,138.57,SA
5042,Bedford Park,-35.02,138.57,SA
5042,Clovelly Park,-35.02,138.57,SA
5042,Flinders University,-35.02,138.57,SA
5042,Pasadena,-35.02,138.57,SA
5042,St Marys,-35.02,138.57,SA
5202,Hindmarsh Tiers,-35.42,138.57,SA
5202,Myponga,-35.42,138.57,SA
5202,Myponga Beach,-35.42,138.57,SA
5942,Regency Park,-34.86,138.57,SA
5008,Croydon,-34.9,138.56,SA
5008,Croydon Park,-34.9,138.56,SA
5008,Croydon Park South,-34.9,138.56,SA
5008,Devon Park,-34.9,138.56,SA
5008,Dudley Park,-34.9,138.56,SA
5008,Renown Park,-34.9,138.56,SA
5008,Ridleyton,-34.9,138.56,SA
5008,West Croydon,-34.9,138.56,SA
5009,Allenby Gardens,-34.9,138.56,SA
5009,Beverley,-34.9,138.56,SA
5009,Kilkenny,-34.9,138.56,SA
5010,Angle Park,-34.86,138.56,SA
5010,Ferryden Park,-34.86,138.56,SA
5010,Regency Park,-34.86,138.56,SA
5010,Regency Park BC,-34.86,138.56,SA
5031,Mile End,-34.93,138.56,SA
5031,Mile End South,-34.93,138.56,SA
5031,Thebarton,-34.93,138.56,SA
5031,Torrensville,-34.93,138.56,SA
5031,Torrensville Plaza,-34.93,138.56,SA
5033,Cowandilla,-34.93,138.56,SA
5033,Hilton,-34.93,138.56,SA
5033,Hilton Plaza,-34.93,138.56,SA
5033,Marleston,-34.93,138.56,SA
5033,Marleston DC,-34.93,138.56,SA
5033,Richmond,-34.93,138.56,SA
5033,West Richmond,-34.93,138.56,SA
5043,Ascot Park,-34.99,138.56,SA
5043,Marion,-34.99,138.56,SA
5043,Mitchell Park,-34.99,138.56,SA
5043,Morphettville,-34.99,138.56,SA
5043,Park Holme,-34.99,138.56,SA
5047,Darlington,-35.03,138.56,SA
5047,Seacombe Gardens,-35.03,138.56,SA
5047,Seacombe Heights,-35.03,138.56,SA
5047,Sturt,-35.03,138.56,SA
5234,Birdwood,-34.95,138.56,SA
5025,Flinders Park,-34.91,138.55,SA
5025,Kidman Park,-34.91,138.55,SA
5046,Oaklands Park,-35.01,138.55,SA
5046,Warradale,-35.01,138.55,SA
5046,Warradale North,-35.01,138.55,SA
5464,Anama,-33.72,138.55,SA
5464,Brinkworth,-33.72,138.55,SA
5464,Bungaree,-33.72,138.55,SA
5464,Condowie,-33.72,138.55,SA
5464,Hart,-33.72,138.55,SA
5464,Koolunga,-33.72,138.55,SA
5464,Marola,-33.72,138.55,SA
5464,Rochester,-33.72,138.55,SA
5011,Woodville,-34.88,138.54,SA
5011,Woodville Park,-34.88,138.54,SA
5011,Woodville South,-34.88,138.54,SA
5011,Woodville West,-34.88,138.54,SA
5012,Athol Park,-34.86,138.54,SA
5012,Mansfield Park,-34.86,138.54,SA
5012,Woodville Gardens,-34.86,138.54,SA
5012,Woodville North,-34.86,138.54,SA
5032,Brooklyn Park,-34.93,138.54,SA
5032,Lockleys,-34.93,138.54,SA
5032,Underdale,-34.93,138.54,SA
5038,Camden Park,-34.97,138.54,SA
5038,Plympton,-34.97,138.54,SA
5038,Plympton Park,-34.97,138.54,SA
5038,South Plympton,-34.97,138.54,SA
5161,Old Reynella,-35.09,138.54,SA
5161,Reynella,-35.09,138.54,SA
5161,Reynella East,-35.09,138.54,SA
5013,Gillman,-34.84,138.53,SA
5013,Ottoway,-34.84,138.53,SA
5013,Pennington,-34.84,138.53,SA
5013,Rosewater,-34.84,138.53,SA
5013,Rosewater East,-34.84,138.53,SA
5013,Wingfield,-34.84,138.53,SA
5023,Findon,-34.91,138.53,SA
5023,Seaton,-34.91,138.53,SA
5023,Seaton North,-34.91,138.53,SA
5040,Novar Gardens,-34.96,138.53,SA
5044,Glengowrie,-34.99,138.53,SA
5044,Somerton Park,-34.99,138.53,SA
5163,Hackham,-35.14,138.53,SA
5163,Hackham West,-35.14,138.53,SA
5163,Huntfield Heights,-35.14,138.53,SA
5163,Onkaparinga Hills,-35.14,138.53,SA
5211,Back Valley,-35.53,138.53,SA
5211,Encounter Bay,-35.53,138.53,SA
5211,Hayborough,-35.53,138.53,SA
5211,Hindmarsh Valley,-35.53,138.53,SA
5211,Inman Valley,-35.53,138.53,SA
5211,Lower Inman Valley,-35.53,138.53,SA
5211,Mccracken,-35.53,138.53,SA
5211,Mount Jagged,-35.53,138.53,SA
5211,Victor Harbor,-35.53,138.53,SA
5211,Waitpinga,-35.53,138.53,SA
5211,Willow Creek,-35.53,138.53,SA
5211,Yilki,-35.53,138.53,SA
5950,Adelaide Airport,-34.95,138.53,SA
5950,Export Park,-34.95,138.53,SA
5014,Albert Park,-34.88,138.52,SA
5014,Alberton,-34.88,138.52,SA
5014,Cheltenham,-34.88,138.52,SA
5014,Hendon,-34.88,138.52,SA
5014,Queenstown,-34.88,138.52,SA
5014,Royal Park,-34.88,138.52,SA
5045,Glenelg,-34.98,138.52,SA
5045,Glenelg East,-34.98,138.52,SA
5045,Glenelg Jetty Road,-34.98,138.52,SA
5045,Glenelg North,-34.98,138.52,SA
5045,Glenelg South,-34.98,138.52,SA
5048,Brighton,-35.02,138.52,SA
5048,Dover Gardens,-35.02,138.52,SA
