"","x"
"contacted",0
"contagious",0
"contain",0
"contained",0
"containing",0
"containment",0
"contains",0
"contemplate",0
"contemplated",0
"contemplation",4.61470984411521
"contemporaneous",0
"contempt",0
"contend",0
"contended",0
"contending",0
"content",0
"contention",0
"contentions",0
"contentment",0
"contest",0
"contested",0
"contests",0
"context",0
"continent",0
"contingencies",0
"continual",5.02974734339405
"continually",0
"continuance",0
"continuances",0
"continuation",0
"continue",0
"continued",0
"continues",0
"continuing",0
"continuity",0
"continuum",0
"contract",0
"contracted",0
"contracting",0
"contracts",0
"contradiction",0
"contradictions",0
"contradictory",0
"contrary",0
"contras",0
"contrast",0
"contravening",13.2294196882304
"contribute",0
"contributed",0
"contributes",0
"contributing",0
"contribution",0
"contributions",0
"contrivances",0
"control",0
"controlled",0
"controlling",0
"controls",0
"controversies",0
"controversy",0
"convene",0
"convenience",0
"convenient",0
"convention",3.15527822547791
"conventional",0
"conventions",0
"conversation",0
"conversations",0
"convert",0
"converted",6.61470984411521
"convey",0
"conveyance",0
"conveyances",0
"conveyed",0
"conveys",0
"convicted",0
"conviction",3.61470984411521
"convictions",0
"convince",4.29278174922785
"convinced",4.61470984411521
"convincing",0
"convoy",6.61470984411521
"convulsed",6.61470984411521
"convulsions",0
"cooked",0
"cool",0
"cooperate",0
"cooperating",0
"cooperation",0
"cooperative",0
"cope",0
"copied",0
"copies",0
"copy",15.0892420301822
"cord",0
"cordial",0
"cordiality",6.61470984411521
"cordially",0
"cords",0
"core",0
"corn",0
"corner",0
"cornplanter",0
"corporal",0
"corporate",0
"corporation",0
"corporations",0
"corps",0
"correct",0
"corrected",0
"correctives",0
"correctly",0
"corresponded",5.61470984411521
"correspondency",0
"corresponding",0
"corresponds",0
"corroboration",0
"corrupt",0
"corruption",0
"corruptions",0
"cost",0
"costing",0
"costliest",0
"costly",0
"costofliving",0
"costs",0
"cotton",0
"couldnt",0
"council",0
"councilchambers",0
"councils",3.61470984411521
"counsel",0
"counselors",0
"count",0
"counted",0
"countenance",0
"counter",0
"counteract",0
"countervailing",0
"counties",0
"counting",0
"countless",0
"countries",2.70781924850669
"countriesas",0
"country",11.3144205554741
"countryman",0
"countrymen",0
"countrymenamericans",0
"countrys",0
"countryto",0
"county",0
"couple",0
"coupled",0
"couples",0
"courage",3.61470984411521
"courageous",0
"courageously",0
"courier",0
"course",1.75672884898764
"courses",0
"court",0
"courts",0
"courtthe",0
"covenant",0
"cover",0
"coverage",0
"covered",0
"covert",0
"cows",0
"crafted",0
"craik",0
"cranberry",0
"crave",0
"crawls",0
"crazy",0
"create",0
"created",0
"creates",0
"creating",0
"creation",0
"creative",0
"creator",0
"credence",13.2294196882304
"credentials",0
"credibility",0
"credible",0
"credibly",0
"credit",3.02974734339405
"credits",0
"creed",0
"creeks",0
"crew",0
"cried",0
"crime",0
"crimeinfested",0
"crimes",0
"criminal",0
"criminals",0
"crises",0
"crisis",2.61470984411521
"criteria",0
"criterion",0
"critical",0
"critically",0
"criticising",0
"criticism",0
"criticizes",0
"critics",0
"crocodile",0
"croix",0
"crops",0
"cross",0
"crosses",0
"crossing",0
"crowd",0
"crowding",0
"crucial",0
"cruel",0
"cruelest",0
"cruelty",0
"cruise",0
"cruisers",4.29278174922785
"cruising",0
"crunch",0
"crusade",0
"crushes",0
"crushing",0
"crying",0
"cuba",0
"cuban",0
"cultivate",0
"cultivated",0
"cultivation",0
"cultural",0
"culture",0
"cultures",0
"cupboard",0
"curb",0
"cure",0
"cured",0
"cures",0
"currency",0
"current",3.29278174922785
"currently",0
"cursed",0
"curtain",0
"curtis",0
"custodians",0
"custom",0
"customary",0
"customer",0
"customers",0
"customs",0
"cut",0
"cutbacks",0
"cuts",0
"cutters",0
"cutting",0
"cycle",0
"cycles",0
"cynical",0
"cynically",0
"cynicism",0
"cynics",0
"cypher",0
"czar",0
"dads",0
"daily",4.61470984411521
"dairy",0
"dalliance",0
"damage",0
"damaged",0
"damages",0
"damp",0
"dan",0
"danbury",0
"danforth",0
"danger",3.02974734339405
"dangernaturally",0
"dangerous",6.58556349845569
"dangers",0
"daniels",0
"dare",0
"dared",0
"dares",0
"daring",0
"dark",0
"darkened",0
"darkest",0
"darkness",0
"date",0
"dateapril",0
"dateaugust",0
"datedecember",0
"datefebruary",0
"datejanuary",0
"datejuly",0
"datejune",0
"datemarch",0
"datemay",4.61470984411521
"datenovember",0
"dateoctober",0
"dates",0
"dateseptember",0
"daughters",0
"dave",0
"david",0
"dawn",0
"dawned",0
"day",0
"days",4.58556349845569
"daytoday",0
"dayton",0
"dead",0
"deadbut",0
"deadhe",0
"deadlock",0
"deadly",0
"deal",0
"dealer",0
"dealers",0
"dealersi",0
"dealing",0
"deals",0
"dealt",0
"dear",0
"dearest",0
"death",0
"debate",0
"debated",0
"debates",0
"debt",3.02974734339405
"debtor",0
"debts",0
"dec",0
"decade",0
"decades",0
"decay",0
"decays",0
"decease",0
"deceased",0
"deceive",0
"deceived",0
"december",4.02974734339405
"decency",0
"decent",0
"deception",0
"decide",0
"decided",5.82854025194823
"decides",0
"deciding",0
"decision",2.91427012597412
"decisionmaking",0
"decisions",0
"decisionthese",0
"decisively",0
"deck",0
"declamation",0
"declaration",3.15527822547791
"declarations",0
"declare",0
"declared",0
"declares",0
"declaring",0
"decline",0
"declined",0
"declining",0
"decontrol",0
"decoration",0
"decorations",0
"decrease",0
"decreased",0
"decree",11.2294196882304
"decriminalizing",0
"dedicate",0
"dedicated",0
"dedication",0
"deduce",0
"deduction",0
"deed",0
"deeds",0
"deem",0
"deemed",0
"deems",0
"deep",0
"deeper",0
"deepest",0
"deeply",0
"default",0
"defaulted",0
"defeat",0
"defeated",0
"defect",0
"defects",0
"defence",0
"defend",3.29278174922785
"defended",5.02974734339405
"defenders",0
"defending",0
"defense",19.5582787413832
"defenses",0
"defensive",0
"deference",0
"deferred",0
"deferring",0
"defiance",0
"deficencies",0
"deficit",0
"deficits",0
"defied",0
"define",0
"defined",0
"defines",0
"defining",0
"definite",0
"definitely",0
"definition",0
"definitive",0
"defrauded",0
"defray",6.61470984411521
"defraying",0
"defy",0
"degradation",5.61470984411521
"degraded",6.61470984411521
"degrading",0
"degree",0
"degrees",0
"deicers",0
"deity",0
"delano",0
"delaware",0
"delay",0
"delayed",0
"delays",0
"delegate",0
"delegated",0
"delegates",0
"deliberate",4.02974734339405
"deliberately",4.29278174922785
"deliberating",0
"deliberation",0
"deliberations",0
"delicacy",0
"delicious",0
"delight",0
"delighted",0
"delinquency",0
"deliver",0
"deliverance",0
"delivered",0
"delivering",0
"delivery",0
"delta",0
"demagoguery",0
"demand",2.36678233067162
"demandable",6.61470984411521
"demanded",4.02974734339405
"demanding",0
"demands",10.8441295323456
"demarcation",0
"demerit",0
"democracies",0
"democracy",0
"democracys",0
"democrat",0
"democratic",0
"democratically",0
"democratization",0
"democrats",0
"demon",0
"demonstrate",0
"demonstrated",5.61470984411521
"demonstrates",0
"demonstrating",0
"demonstrative",0
"demoralization",0
"demoralized",0
"demur",0
"denial",4.61470984411521
"denied",0
"denny",0
"denominations",0
"denounce",0
"denounced",0
"denouncing",0
"dent",0
"denunciation",0
"denver",0
"deny",0
"depart",0
"departed",0
"department",0
"departments",4.02974734339405
"departure",0
"depend",0
"dependbr",0
"depended",0
"dependence",0
"dependencies",0
"dependent",0
"depending",0
"depends",0
"depleting",0
"deplorable",0
"deplore",0
"deplored",0
"deploy",0
"deployable",0
"deployed",0
"deployment",0
"deposit",0
"deposited",0
"depositories",0
"depositors",0
"deprecated",0
"depreciation",0
"depredation",0
"depredations",7.61470984411521
"depressed",0
"depression",0
"deprive",0
"deprived",0
"deprives",0
"depth",0
"depths",0
"deputies",0
"deputy",0
"derive",4.61470984411521
"derived",0
"derives",0
"deriving",0
"derogatory",6.61470984411521
"descendant",0
"descendants",0
"descends",0
"describe",0
"described",0
"describes",0
"description",5.61470984411521
"descriptions",0
"desert",0
"deserted",0
"deserts",0
"deserve",0
"deserves",0
"design",0
"designated",0
"designates",0
"designating",0
"designed",0
"designedly",0
"designer",0
"designing",0
"designs",0
"desirable",4.02974734339405
"desirably",0
"desire",5.82854025194823
"desireable",0
"desired",4.61470984411521
"desirous",0
"desist",0
"desk",0
"desolated",6.61470984411521
"despair",0
"despaired",0
"desperate",0
"desperation",0
"despicable",0
"despise",0
"despotism",0
"destined",0
"destinies",0
"destiny",0
"destitute",0
"destitution",0
"destroy",0
"destroyed",4.02974734339405
"destroyers",0
"destroying",0
"destroys",0
"destruction",0
"destructive",0
"destructiveness",0
"detached",0
"detail",0
"detailed",0
"details",0
"detect",0
"detected",0
"detection",0
"detente",0
"detentes",0
"deter",0
"deteriorated",0
"deterioration",0
"determinate",0
"determination",0
"determinations",0
"determine",0
"determined",3.4447848426729
"deterred",0
"deterrent",0
"detroit",0
"devalues",0
"devastates",0
"devastatingly",0
"devastation",0
"develop",0
"developed",0
"developers",0
"developing",0
"development",0
"developments",0
"device",0
"devise",0
"devised",5.61470984411521
"devising",0
"devote",0
"devoted",4.29278174922785
"devoting",0
"devotion",0
"devout",0
"devoutly",0
"diabetes",0
"dialog",0
"diamonds",0
"diary",0
"dick",0
"dictate",0
"dictated",0
"dictator",0
"dictatorial",0
"dictatorship",0
"dictum",0
"didnt",0
"die",0
"died",0
"diet",0
"dieto",0
"differ",0
"differed",0
"difference",0
"differences",6.0594946867881
"different",2.61470984411521
"differential",0
"differently",0
"differs",0
"difficult",0
"difficulties",0
"difficulty",3.15527822547791
"diffidence",0
"diffusing",0
"digested",0
"dignified",0
"dignity",0
"dilemma",0
"diligence",0
"diligent",0
"dilulio",0
"diluted",0
"dim",0
"dime",0
"diminish",5.61470984411521
"diminished",0
"diminishing",0
"diminution",0
"dinner",0
"diplomacy",0
"diplomatic",4.61470984411521
"dire",0
"direct",2.8073549220576
"directed",0
"directing",0
"direction",3.02974734339405
"directions",0
"directive",0
"directly",3.61470984411521
"director",0
"directory",28.073549220576
"directs",0
"dirty",0
"disability",0
"disabled",0
"disadvantage",0
"disadvantaged",0
"disagree",0
"disagreeable",0
"disagreement",0
"disallowing",0
"disappear",0
"disappeared",0
"disappointed",0
"disappointment",0
"disapprobation",0
"disapproved",0
"disarm",0
"disarmament",0
"disaster",0
"disasters",0
"disbelief",0
"disbursed",0
"discard",0
"discarded",0
"discarding",0
"discern",0
"discernment",0
"discharge",0
"discharged",0
"discharging",0
"discipline",0
"disciplined",0
"disciplining",6.61470984411521
"discloses",6.61470984411521
"discontents",11.2294196882304
"discontinued",0
"discord",0
"discordant",0
"discordnegro",0
"discourage",0
"discouragement",0
"discouraging",0
"discourse",0
"discover",0
"discoverable",0
"discovered",0
"discoveries",0
"discovering",0
"discovery",6.61470984411521
"discreetly",0
"discretion",0
"discretionary",0
"discriminate",0
"discriminating",0
"discrimination",0
"discriminations",0
"discriminatory",0
"discuss",0
"discussed",0
"discusses",0
"discussing",0
"discussion",3.8073549220576
"discussions",4.02974734339405
"disdain",0
"disease",0
"diseases",0
"disgrace",0
"disguised",6.61470984411521
"dishonest",0
"dishonorable",0
"disinclination",0
"disintegrating",0
"disinterested",0
"disinterestedly",0
"dislocations",0
"dismantling",0
"dismayed",0
"dismember",0
"dismiss",0
"dismissed",0
"disobedience",0
"disorder",0
"disorders",6.61470984411521
"dispatch",0
"dispatches",6.61470984411521
"dispelled",0
"dispensation",0
"dispensations",0
"dispense",0
"dispenser",6.61470984411521
"disperse",0
"dispersion",0
"displaced",0
"displacements",0
"dispondence",0
"disposal",0
"disposed",0
"disposer",0
"disposition",10.3343545280187
"dispositions",0
"disprove",0
"dispute",0
"disputed",0
"disputes",0
"disqualifies",0
"disqualifying",0
"disquisitions",0
"disregard",0
"disregarded",0
"disregards",0
"disruption",0
"disruptions",0
"dissatisfaction",0
"dissatisfied",0
"dissemination",0
"dissension",0
"dissensions",0
"dissent",0
"dissevered",0
"dissident",0
"dissipation",0
"dissolution",0
"dissolved",0
"dissolvedi",0
"distance",4.61470984411521
"distances",0
"distant",0
"distilled",0
"distinct",4.29278174922785
"distinction",0
"distinctions",0
"distinctly",0
"distinguish",0
"distinguished",0
"distorted",0
"distorts",0
"distracted",0
"distress",0
"distressed",0
"distresses",0
"distressful",0
"distressing",0
"distributor",0
"district",0
"distrust",0
"distrustful",0
"disturb",0
"disturbed",0
"disturbi",0
"disturbing",0
"disunion",0
"disunionist",0
"disunionists",0
"divad",0
"divers",0
"diverse",0
"diversifying",0
"diversity",0
"divert",0
"diverted",0
"divest",0
"divide",0
"divided",0
"dividend",0
"dividing",0
"divine",0
"division",3.61470984411521
"divisions",10.0594946867881
"divisiveness",0
"divorce",0
"divorced",0
"dlc",0
"dobut",0
"dock",0
"doctor",0
"doctors",0
"doctrine",0
"doctrines",0
"document",0
"dodd",0
"dodge",0
"doesnt",0
"dog",0
"dogmas",0
"dogmatically",0
"dogooders",0
"dole",0
"doling",0
"dollar",0
"dollars",0
"domestic",5.22941968823042
"domesticslavery",0
"dominant",0
"dominate",0
"dominating",0
"domination",0
"domingo",0
"dominion",0
"donald",0
"donaldson",0
"donate",0
"donated",0
"done",1.75672884898764
"dont",0
"doomed",0
"door",0
"doorkeeper",0
"doors",0
"doorways",0
"double",0
"doubled",0
"doubledigit",0
"doubling",0
"doubt",5.41563849701338
"doubted",5.61470984411521
"doubtful",0
"doubtless",0
"doubts",0
"douglas",0
"downtoearth",0
"downward",0
"dozen",0
"draft",0
"drafting",0
"drafts",0
"drama",0
"dramatic",0
"dramatically",0
"draughts",0
"draw",4.02974734339405
"drawing",0
"drawn",0
"draws",0
"dread",0
"dreaded",0
"dream",0
"dreamed",0
"dreaming",0
"dreams",0
"dred",0
"dress",0
"drew",0
"drift",0
"drifted",0
"drifting",0
"drifts",0
"drill",0
"drive",0
"driven",0
"drives",0
"drop",0
"dropout",0
"dropped",0
"drought",0
"drove",0
"droves",0
"drowned",0
"drug",0
"drugrunning",0
"drugs",0
"dry",0
"due",2.61470984411521
"dues",0
"dukakis",0
"duly",0
"dumbest",0
"dump",0
"dumpers",0
"dumping",0
"dumps",0
"dundee",0
"dungeons",0
"duplex",0
"duplicated",0
"duplicates",0
"duplication",0
"durable",0
"duration",0
"dust",0
"duties",5.82854025194823
"duty",10.7763911273896
"dwell",0
"dwelling",0
"dying",0
"dynamics",0
"dynasties",0
"dynasty",0
"eager",0
"eagerness",0
"ear",0
"earlier",0
"earliest",0
"early",3.29278174922785
"earn",0
"earned",0
"earnedincome",0
"earnest",0
"earnestly",0
"earning",0
"earnings",0
"ears",0
"earth",0
"earthhis",0
"earthly",0
"ease",0
"easier",0
"easily",13.8441295323456
"easing",0
"east",3.61470984411521
"eastern",0
"eastward",0
"eastwest",0
"easy",0
"easygoingness",0
"eat",0
"eaten",0
"ebb",0
"eccentricities",0
"echoed",0
"echoing",0
"eclipse",0
"economic",0
"economically",0
"economics",0
"economies",0
"economist",0
"economists",0
"economy",0
"edge",0
"educate",0
"educated",0
"education",0
"educational",0
"edwards",0
"efface",6.61470984411521
"effect",4.73356466134325
"effected",0
"effecting",0
"effective",0
"effectively",0
"effectiveness",0
"effects",0
"effectual",9.22941968823042
"effectually",0
"efficacious",5.02974734339405
"efficacy",0
"efficiency",0
"efficient",0
"effort",0
"efforts",5.61470984411521
"effusion",0
"egg",0
"eight",0
"eighty",0
"eisenhower",0
"eisenhowers",0
"either",2.61470984411521
"elbe",0
"elbow",0
"elderly",0
"elect",0
"elected",0
"election",0
"elections",0
"elective",0
"electoral",0
"electors",0
"electric",0
"electricity",0
"elegant",0
"element",0
"elementary",0
"elements",0
"elephant",0
"elevated",0
"elevating",0
"elevation",0
"eleven",0
"eleventh",0
"eligible",0
"eliminate",0
"eliminated",0
"eliminating",0
"elimination",0
"elite",0
"elmslie",0
"eloquence",0
"eloquent",0
"else",0
"elsewhere",0
"emancipating",0
"emancipation",0
"embargo",0
"embarked",0
"embarking",0
"embarrass",0
"embarrassed",0
"embarrassing",6.61470984411521
"embarrassment",0
"embarrassments",0
"embassy",5.61470984411521
"embedded",0
"embellishment",0
"embitter",0
"embodied",0
"embolden",0
"emboldened",0
"embrace",0
"embraced",0
"embracing",0
"embryo",0
"embryonic",0
"embryos",0
"emergencies",0
"emergency",0
"emigrants",0
"emigrate",0
"emigrated",0
"emigration",0
"eminent",0
"eminently",0
"emissaries",0
"emissions",0
"emoluments",0
"emotions",0
"emperestroikaem",0
"emperors",0
"emphasis",0
"emphasize",0
"emphasizes",0
"emphatic",0
"empire",0
"employ",4.61470984411521
"employed",3.29278174922785
"employee",0
"employees",0
"employer",0
"employers",0
"employing",0
"employment",0
"emporiums",0
"empower",0
"empowered",0
"empowerment",0
"empowers",0
"enable",6.31055645095582
"enabled",0
"enables",0
"enabling",0
"enact",0
"enacted",0
"enacting",0
"enactment",0
"enchanted",0
"encourage",0
"encouraged",4.61470984411521
"encouragement",0
"encouragements",0
"encourages",0
"encouraging",0
"encrease",0
"encroachments",0
"end",0
"endanger",0
"endangered",5.61470984411521
"endangering",5.02974734339405
"endangers",0
"endara",0
"endear",0
"endeavor",0
"endeavored",6.61470984411521
"endeavoring",6.61470984411521
"endeavors",5.02974734339405
"ended",0
"ending",0
"endless",0
"endlessly",0
"endorse",0
"endorsed",0
"endorsement",0
"endorsementif",0
"endorsementlet",0
"endorses",0
"endorsing",0
"endowed",0
"endowment",0
"endowments",0
"ends",0
"endurance",0
"endure",0
"enduring",0
"enduringly",0
"enemies",0
"enemy",0
"energies",0
"energy",0
"enervated",0
"enfeebled",0
"enforce",0
"enforced",0
"enforcement",0
"enforcing",0
"engage",0
"engaged",8.74281037792235
"engagement",0
"engagements",9.22941968823042
"engaging",0
"engine",0
"engines",0
"england",0
"english",0
"engraven",0
"engulf",0
"enhance",0
"enhances",0
"enjoined",0
"enjoins",0
"enjoy",0
"enjoyed",0
"enjoying",0
"enjoyment",0
"enlarge",0
"enlarged",0
"enlarging",0
"enlightened",4.61470984411521
"enlist",0
"enlisted",0
"enlistment",0
"ennobled",0
"enormous",0
"enough",0
"enquired",0
"enquiry",0
"enriched",0
"enslave",0
"enslaved",0
"enslavement",0
"enslaving",0
"ensuing",0
"ensure",0
"enter",4.29278174922785
"entered",4.02974734339405
"entering",0
"enterprise",3.61470984411521
"enterprises",0
"enterprising",0
"enterprize",0
"enters",0
"entertain",0
"entertained",4.61470984411521
"entertainment",0
"enthralled",0
"enthusiasm",0
"enthusiast",0
"enthusiastic",0
"entire",2.8073549220576
"entirely",0
"entitle",0
"entitled",0
"entitlement",0
"entitlements",0
"entranced",0
"entrapped",0
"entrapping",0
"entrepreneurs",0
"entrust",0
"entrusted",0
"enumerate",0
"enumeration",0
"envelope",0
"environment",0
"environmental",0
"environmentally",0
"envision",0
"envoys",0
"envy",0
"envying",6.61470984411521
"equal",8.12345774552007
"equaled",0
"equality",0
"equally",0
"equals",0
"equalthis",0
"equilibrium",0
"equip",6.61470984411521
"equipment",0
"equipped",5.61470984411521
"equitable",0
"equity",0
"equivalent",0
"equivalents",0
"era",0
"eradicate",0
"eradicated",0
"ere",0
"erected",0
"erection",0
"erode",0
"eroded",0
"eroding",0
"erosion",0
"err",0
"erroneous",0
"error",0
"errors",6.61470984411521
"escalate",0
"escapade",0
"escape",0
"escaped",0
"escaping",0
"eschewed",0
"especially",2.4447848426729
"espouse",0
"espy",0
"esq",0
"essay",0
"essence",0
"essential",2.36678233067162
"essentially",0
"essentials",0
"establish",2.91427012597412
"established",13.1711269969114
"establishes",0
"establishing",0
"establishment",5.61470984411521
"estates",0
"esteem",0
"esteemed",5.02974734339405
"estes",0
"estimate",0
"estimated",0
"estimates",0
"estimating",0
"estimation",0
"eternal",0
"eternally",0
"eternity",0
"ethical",0
"ethicist",0
"ethicists",0
"ethics",0
"ethnic",0
"eulogists",0
"eulogy",0
"europe",21.2082314037584
"european",0
"evacuated",0
"evaluate",0
"evanescent",0
"evans",0
"evasion",0
"eve",0
"even",3.94170730868097
"evening",0
"event",0
"eventful",0
"events",3.29278174922785
"eventually",0
"ever",1.75672884898764
"everglades",0
"everincreasing",0
"evertz",0
"every",2.31055645095582
"everybody",0
"everyday",0
"everyone",0
"everything",0
"everywhere",0
"everywherejoin",0
"everyyear",0
"evidence",3.61470984411521
"evidences",0
"evident",0
"evil",3.15527822547791
"evils",0
"evince",0
"evinced",0
"evinces",6.61470984411521
"evolution",0
"evolve",0
"evolved",0
"evolving",0
"exact",0
"exactions",0
"exactly",0
"exalted",0
"examination",0
"examine",0
"examined",0
"examining",0
"example",0
"examples",0
"exampletheir",0
"exceeded",0
"excel",0
"excellence",0
"excellent",0
"except",3.15527822547791
"excepted",0
"excepting",0
"exception",0
"exceptional",0
"exceptions",0
"excess",0
"excesses",0
"excessive",0
"exchange",0
"exchanged",0
"excises",0
"excite",0
"excited",0
"excitement",0
"excites",0
"exciting",0
"exclude",0
"excluded",0
"excluding",0
"exclusion",0
"exclusive",0
"exclusively",0
"excusable",0
"excuse",0
"excused",0
"excuses",0
"execration",0
"execute",0
"executed",4.29278174922785
"executing",0
"execution",0
"executive",9.77913937069158
"exemplar",0
"exemplary",0
"exemplified",0
"exempt",0
"exempted",0
"exemption",0
"exercise",0
"exercised",0
"exercises",0
"exert",0
"exerted",0
"exertion",0
"exertions",0
"exgi",0
"exhausted",0
"exhausting",0
"exhaustion",0
"exhibited",0
"exhibiting",0
"exhibits",0
"exhortation",0
"exhortations",0
"exhorted",0
"exigence",0
"exigencies",5.02974734339405
"exigency",0
"exist",0
"existed",0
"existence",0
"existing",0
"exists",0
"exit",0
"exonerate",0
"exorcised",0
"expand",0
"expanded",0
"expanding",0
"expands",0
"expansion",0
"expansionism",0
"expatriation",0
"expect",9.08924203018216
"expectant",0
"expectation",4.61470984411521
"expectations",0
"expected",3.15527822547791
"expecting",0
"expediency",0
"expedient",6.31055645095582
"expedients",0
"expedited",0
"expedition",0
"expeditionary",0
"expeditiously",0
"expelled",0
"expence",0
"expend",0
"expenditure",0
"expenditures",0
"expense",0
"expenses",3.61470984411521
"expensive",0
"experience",7.58174100859461
"experienced",0
"experiment",0
"experimental",0
"experimentation",0
"experimenting",0
"experts",0
"expiration",0
"expire",0
"expired",6.61470984411521
"expiring",6.61470984411521
"explain",4.61470984411521
"explained",5.61470984411521
"explains",0
"explanation",0
"explanations",4.61470984411521
"explicit",5.02974734339405
"explode",0
"exploded",0
"exploding",0
"exploited",0
"exploiting",0
"exploration",0
"explore",0
"explosion",0
"exposed",0
"exposition",6.61470984411521
"express",0
"expressed",6.31055645095582
"expressedshowing",0
"expresses",0
"expressing",0
"expression",0
"expressions",0
"expressive",0
"expressly",0
"expropriation",0
"extant",0
"extend",0
"extended",0
"extending",0
"extends",0
"extension",0
"extensive",3.61470984411521
"extensively",5.61470984411521
"extent",6.31055645095582
"external",0
"extinct",0
"extinction",0
"extinguish",0
"extinguished",0
"extinguishment",6.61470984411521
"extort",0
"extortion",0
"extra",0
"extract",0
"extracted",0
"extracting",0
"extradite",0
"extraneous",0
"extraordinaries",0
"extraordinarily",0
"extraordinary",9.87834524768354
"extravagance",0
"extreme",4.02974734339405
"extremeagainst",0
"extremes",0
"extricate",6.61470984411521
"eye",0
"eyes",0
"fabric",0
"face",2.52724700286487
"faced",0
"faces",0
"facilitate",0
"facilitated",0
"facilitating",0
"facilities",0
"facing",0
"fact",0
"faction",0
"factions",6.61470984411521
"factnaked",0
"factor",0
"factories",0
"factory",0
"facts",0
"fail",5.61470984411521
"failed",0
"failif",0
"failing",0
"fails",0
"failure",0
"failures",0
"faint",0
"fair",0
"fairly",4.02974734339405
"fairness",0
"faith",0
"faithbased",0
"faithful",0
"faithfully",4.29278174922785
"faiths",0
"fall",0
"fallbut",0
"fallen",0
"fallible",0
"fallone",0
"falls",0
"false",0
"falsehood",0
"falsely",0
"falter",0
"fame",0
"famed",0
"familiar",0
"families",2.4447848426729
"family",0
"famine",0
"famous",0
"fancies",0
"fantastic",0
"fantastically",0
"fantasy",0
"far",0
"fardistant",0
"farewell",0
"farfamed",0
"faring",11.2294196882304
"farm",0
"farmer",0
"farmers",0
"farming",0
"farms",0
"farther",0
"fascinates",0
"fascism",0
"fashion",0
"fashioned",0
"fast",0
"faster",0
"fasting",0
"fat",0
"fatal",5.02974734339405
"fatally",0
"fate",0
"fates",0
"father",0
"fatherland",0
"fatherly",0
"fathers",0
"fault",0
"favor",0
"favorable",0
"favored",0
"favoring",0
"favorite",0
"favors",0
"favour",0
"favourable",0
"fayette",0
"fbi",0
"fda",0
"fdr",0
"fear",3.4447848426729
"fearful",0
"fearing",5.61470984411521
"fearlessly",0
"fears",0
"fearsome",0
"feature",0
"features",0
"february",0
"fed",0
"federal",0
"federally",0
"feeble",0
"feed",0
"feel",0
"feeling",0
"feelings",0
"feels",0
"feet",0
"feldstein",0
"felicitating",0
"felicitation",0
"felicities",6.61470984411521
"felicity",0
"fell",0
"fellow",7.02691539595054
"fellowcitizen",0
"fellowcitizens",0
"fellowcountrymen",0
"felt",0
"ferdinand",0
"ferry",0
"fertility",0
"fertilization",0
"fervent",0
"fervently",0
"fester",0
"festival",0
"fetal",0
"feud",0
"feudal",0
"fewer",0
"fewnot",0
"fha",0
"fiasco",0
"fiber",0
"fide",0
"fidelity",5.02974734339405
"field",4.02974734339405
"fields",0
"fiercely",0
"fifteen",0
"fifth",0
"fifty",0
"fight",0
"fighters",0
"fighting",0
"figurehead",0
"figures",0
"figuresof",0
"files",0
"fill",0
"filled",0
"filling",0
"fills",0
"final",0
"finality",0
"finalize",0
"finally",2.8073549220576
"finance",0
"financed",0
"finances",10.0594946867881
"financial",0
"find",0
"finding",0
"finds",0
"fine",0
"finer",0
"finest",0
"finger",0
"fingerprints",0
"finish",0
"finished",0
"finishing",0
"fire",0
"fired",0
"firefighters",0
"fires",0
"firm",3.61470984411521
"firmest",0
"firmly",0
"firmness",4.61470984411521
"firms",0
"first",1.48542682717024
"firsthand",0
"firsttime",0
"fiscal",0
"fiscally",0
"fisheries",4.29278174922785
"fishing",0
"fist",0
"fit",0
"fitness",0
"fitted",11.2294196882304
"fitting",0
"five",0
"fivedayold",0
"fiveyear",0
"fix",0
"fixed",0
"fixedincome",0
"fixing",0
"flag",0
"flames",0
"flat",0
"flatlands",0
"flattering",0
"flattery",0
"flaunt",0
"flawed",0
"flaws",0
"fleets",0
"flesh",0
"flew",0
"flexibility",0
"flexible",0
"flies",0
"flights",0
"floods",0
"floor",0
"florida",0
"florins",0
"flourish",0
"flourishing",0
"flow",0
"flower",0
"flowing",5.61470984411521
"flows",0
"flushed",0
"flutter",0
"fly",0
"flying",0
"flyleaf",0
"focal",0
"focus",0
"focused",0
"foe",0
"foes",0
"foesthat",0
"fog",0
"foley",0
"follow",0
"followed",0
"following",0
"follows",0
"followtheleader",0
"followup",0
"folly",0
"fondest",0
"food",0
"foodstuffs",0
"fool",0
"foolhardiness",0
"foolish",0
"fools",0
"foot",0
"football",0
"footing",0
"forbade",0
"forbear",0
"forbearance",0
"forbid",4.61470984411521
"forbidden",0
"forbidding",0
"forbids",0
"forbore",0
"forborne",0
"force",5.91256096302145
"forced",0
"forceful",0
"forces",0
"forcing",0
"ford",0
"foreclosure",0
"forefront",0
"forego",0
"foregoing",0
"foreign",18.5982234195174
"foreigners",0
"foremost",0
"foresaw",0
"foresee",0
"foreseen",0
"foresight",0
"forest",0
"forestall",0
"forever",0
"forfeit",6.61470984411521
"forfeited",0
"forge",0
"forged",0
"forget",0
"forgetting",0
"forging",0
"forgiveness",0
"forgiving",0
"forgot",0
"forgotten",9.22941968823042
"fork",0
"form",0
"formal",0
"formalities",13.2294196882304
"formally",0
"format",0
"formation",0
"formed",2.91427012597412
"former",0
"formerbecause",0
"formerly",0
"formidable",5.02974734339405
"formidably",0
